"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","contributing_genes"
"R-HSA-9694516","SARS-CoV-2 Infection","1/25","64/1264",0.015625,0.79,-0.244824392270965,0.730671156177875,0.789338183316245,0.789338183316245,"GEMIN8",1,"GEMIN8"
"R-HSA-392499","Metabolism of proteins","5/25","306/1264",0.0163398692810458,0.826143790849673,-0.496025714019749,0.761705311193205,0.812078222889537,0.812078222889537,"ALG8/FARSA/ARF1/MRPS10/RAB11A",5,"ALG8;FARSA;ARF1;MRPS10;RAB11A"
"R-HSA-3700989","Transcriptional Regulation by TP53","1/25","70/1264",0.0142857142857143,0.722285714285714,-0.339454135225657,0.762695087713822,0.812078222889537,0.812078222889537,"LAMTOR4",1,"LAMTOR4"
"R-HSA-597592","Post-translational protein modification","3/25","196/1264",0.0153061224489796,0.773877551020408,-0.489014927131673,0.770374435070393,0.81439583136013,0.81439583136013,"ALG8/ARF1/RAB11A",3,"ALG8;ARF1;RAB11A"
"R-HSA-71291","Metabolism of amino acids and derivatives","1/25","74/1264",0.0135135135135135,0.683243243243243,-0.398753302752982,0.781977808169421,0.820799401482796,0.820799401482796,"ASL",1,"ASL"
"R-HSA-556833","Metabolism of lipids","1/25","76/1264",0.0131578947368421,0.665263157894737,-0.427403541989312,0.791045951011884,0.824470427815203,0.824470427815203,"ARF1",1,"ARF1"
"R-HSA-9839923","Dengue Virus Infection","1/25","78/1264",0.0128205128205128,0.648205128205128,-0.455439283533389,0.799751406562938,0.827714742456747,0.827714742456746,"DDX46",1,"DDX46"
"R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","1/25","81/1264",0.0123456790123457,0.624197530864197,-0.496416025100314,0.812159871176161,0.834626190555703,0.834626190555703,"SOS1",1,"SOS1"
"R-HSA-74160","Gene expression (Transcription)","3/25","212/1264",0.0141509433962264,0.715471698113208,-0.644794848261608,0.817708092098493,0.834626190555703,0.834626190555703,"LAMTOR4/SLC2A3/RARG",3,"LAMTOR4;SLC2A3;RARG"
"R-HSA-1430728","Metabolism","4/25","277/1264",0.0144404332129964,0.730108303249097,-0.721783347793437,0.832587486905422,0.843992794945222,0.843992794945222,"ARF1/ASL/SLC2A3/IMPDH2",4,"ARF1;ASL;SLC2A3;IMPDH2"
"R-HSA-2262752","Cellular responses to stress","2/25","164/1264",0.0121951219512195,0.616585365853659,-0.747360762187065,0.856206991311695,0.862031528667556,0.862031528667556,"LAMTOR4/ABCF2",2,"LAMTOR4;ABCF2"
"R-HSA-8953897","Cellular responses to stimuli","2/25","178/1264",0.0112359550561798,0.568089887640449,-0.882723090868775,0.88776744275613,0.88776744275613,0.88776744275613,"LAMTOR4/ABCF2",2,"LAMTOR4;ABCF2"
