"Sample","Category","Count","Total","Percentage"
"p53, 0 hr","3' UTR",2749,133575,2.05801983904174
"p53, 0 hr","5' UTR",311,133575,0.232827999251357
"p53, 0 hr","Distal intergenic",21424,133575,16.0389294403893
"p53, 0 hr","Downstream",109,133575,0.0816020962006363
"p53, 0 hr","Other exon",8192,133575,6.13288414748269
"p53, 0 hr","Other intron",45859,133575,34.3320232079356
"p53, 0 hr","Promoter (<=1 kb)",37162,133575,27.8210743028261
"p53, 0 hr","Promoter (1-2 kb)",10144,133575,7.59423544825005
"p53, 0 hr","Promoter (2-3 kb)",7625,133575,5.7084035186225
