normalized_gene_position_percent,Scramble replicate 1,Scramble replicate 2,Scramble mean,Scramble sem,p53KD replicate 1,p53KD replicate 2,p53KD mean,p53KD sem
0.0,0.3066167790984039,0.3219217049678364,0.3142692420331201,0.007652462934716248,0.08277638597617114,0.0551524990122197,0.06896444249419542,0.01381194348197572
1.0101010101010102,0.26306831454433544,0.26343984057321834,0.2632540775587769,0.00018576301444145346,0.07160779800652928,0.0438322783563482,0.05772003818143874,0.013887759825090535
2.0202020202020203,0.21044568901538913,0.2266531194133392,0.21854940421436417,0.008103715198975042,0.042436357749571274,0.03519080082966868,0.03881357928961998,0.003622778459951296
3.0303030303030303,0.1823799316633027,0.2005464560455339,0.1914631938544183,0.00908326219111559,0.021783411132072605,0.02662922739039479,0.0242063192612337,0.002422908129161093
4.040404040404041,0.1870536507936741,0.20599467758216894,0.1965241641879215,0.009470513394247426,0.05602587009995283,0.02653064808407671,0.04127825909201477,0.014747611007938059
5.050505050505051,0.1724421101726921,0.17124462276402577,0.17184336646835893,0.00059874370433316,0.042480241724226715,0.013164993727779259,0.027822617726002988,0.014657623998223727
6.0606060606060606,0.15216129788073057,0.14320690694651303,0.1476841024136218,0.004477195467108772,0.03122415319171316,0.017395436915546673,0.024309795053629915,0.0069143581380832425
7.070707070707071,0.14939172088899838,0.12187428946508874,0.13563300517704358,0.01375871571195482,0.03512948172915367,0.023192919017546873,0.029161200373350273,0.0059682813558033995
8.080808080808081,0.12018734056249845,0.08695337917885901,0.10357035987067872,0.016616980691819723,0.028134520070030773,0.02799975609821049,0.028067138084120632,6.738198591014176e-05
9.090909090909092,0.11124300145242896,0.07016151260783665,0.09070225703013281,0.020540744422296156,0.038124817381315665,0.012065709424761083,0.025095263403038373,0.01302955397827729
10.101010101010102,0.09092126763261528,0.07619306916363063,0.08355716839812295,0.007364099234492326,0.02944718698573609,0.00018552147877164154,0.014816354232253866,0.014630832753482223
11.111111111111112,0.07728975338338942,0.07487087636090882,0.07608031487214911,0.0012094385112403,0.009923997951799384,0.010510339542638112,0.010217168747218747,0.00029317079541936377
12.121212121212121,0.0774988663298332,0.06546774801167776,0.07148330717075549,0.006015559159077719,0.007957969601385756,-0.0010486598982507311,0.0034546548515675124,0.004503314749818243
13.131313131313131,0.08733969160050035,0.06503084427738991,0.07618526793894513,0.011154423661555222,0.023044390532854647,-0.0005911530424506758,0.011226618745201986,0.011817771787652661
14.141414141414142,0.07368352691672057,0.04674917760113657,0.060216352258928574,0.013467174657792003,0.03425467370379647,0.014325131465475123,0.024289902584635797,0.009964771119160673
15.151515151515152,0.07056265307658124,0.05977076909589715,0.0651667110862392,0.005395941990342046,0.016669799973302795,0.0010212149533339442,0.008845507463318369,0.007824292509984425
16.161616161616163,0.07250661821777578,0.05112117746977343,0.061813897843774605,0.010692720374001173,0.02823929613602933,-0.0049118082993127865,0.011663743918358272,0.016575552217671055
17.171717171717173,0.07453769152209307,0.05101634422918664,0.06277701787563986,0.011760673646453211,0.03497123507685496,0.004743329580496332,0.019857282328675646,0.015113952748179315
18.181818181818183,0.07564189881327318,0.05207430322558239,0.0638581010194278,0.011783797793845398,0.03806678136916646,0.017099685813510283,0.027583233591338373,0.010483547777828088
19.191919191919194,0.06523068584152301,0.049842237178666586,0.0575364615100948,0.007694224331428213,0.016445473846053823,0.011093488525167125,0.013769481185610475,0.0026759926604433487
20.202020202020204,0.0678008446744141,0.024744950371994433,0.04627289752320427,0.021527947151209835,0.01744881464205248,0.0029551355257146045,0.010201975083883543,0.007246839558168937
21.212121212121215,0.07966853576815783,0.05226909302952921,0.06596881439884351,0.01369972136931431,0.025439405095714792,0.010563614965766839,0.018001510030740814,0.007437895064973976
22.222222222222225,0.05846727037450933,0.06520108611107937,0.06183417824279435,0.003366907868285022,0.018027700409629817,0.00898380475820832,0.013505752583919069,0.004521947825710747
23.232323232323235,0.0603491410838353,0.0540964766018727,0.057222808842854,0.0031263322409813,0.016116055210617614,-0.0064912256446098444,0.004812414783003885,0.011303640427613728
24.242424242424242,0.06696038680076062,0.03942154887327552,0.05319096783701807,0.01376941896374255,0.015114582091249475,-0.006117349279677878,0.004498616405785798,0.010615965685463677
25.252525252525253,0.07274779958278338,0.03696845288655138,0.054858126234667376,0.017889673348116,0.019023281609717817,0.009135618319000761,0.01407944996435929,0.004943831645358528
26.262626262626263,0.06322982026400083,0.0485555990283594,0.055892709646180115,0.007337110617820711,0.024309919393331762,0.0024868610922641767,0.013398390242797969,0.010911529150533792
27.272727272727273,0.07518033623763846,0.03712595009661867,0.056153143167128564,0.019027193070509898,0.008091371323975294,-0.001701589309134409,0.0031948910074204428,0.004896480316554852
28.282828282828284,0.07269952950031468,0.022349386317791542,0.04752445790905311,0.025175071591261568,0.007488617382391773,0.0023702908094315666,0.00492945409591167,0.0025591632864801032
29.292929292929294,0.0688107971264467,0.04455274111752889,0.05668176912198779,0.012129028004458902,0.00512574458491831,0.0025204269134541293,0.0038230857491862195,0.0013026588357320902
30.303030303030305,0.0712260104765956,0.05267856721079215,0.06195228884369387,0.009273721632901724,0.0049336272768522255,0.0066871720904304694,0.0058103996836413475,0.0008767724067891219
31.313131313131315,0.053219339854175034,0.031209086312344217,0.04221421308325962,0.011005126770915408,0.008090936258252237,0.0020401751021483483,0.005065555680200293,0.0030253805780519442
32.323232323232325,0.05477217291620336,0.03860440322199549,0.04668828806909942,0.008083884847103935,0.016463009450880077,0.014397783951222931,0.015430396701051504,0.0010326127498285727
33.333333333333336,0.054862292082358544,0.051673998451638906,0.053268145266998725,0.0015941468153598188,0.013372061496995375,0.007778633612514027,0.010575347554754701,0.0027967139422406737
34.343434343434346,0.06025833553472784,0.013352323022927435,0.03680532927882764,0.023453006255900202,0.009451548273430211,-0.0037309295768458714,0.00286030934829217,0.006591238925138042
35.35353535353536,0.0505695286435083,0.021139185495393828,0.03585435706945106,0.014715171574057233,0.0071178811554990585,-0.008477491692374108,-0.0006798052684375247,0.007797686423936583
36.36363636363637,0.045920542731076285,0.0049895971760571586,0.025455069953566722,0.02046547277750956,0.012175080942190497,-0.00021285700534123833,0.0059811119684246294,0.006193968973765867
37.37373737373738,0.04753069637337737,0.026570690761298765,0.03705069356733807,0.010480002806039302,-0.00237062479941548,0.005590203136534751,0.0016097891685596354,0.003980413967975115
38.38383838383839,0.05550913723951924,0.016338406620792056,0.03592377193015565,0.01958536530936359,-0.0052892692138758555,0.015345932167494806,0.005028331476809475,0.010317600690685332
39.3939393939394,0.04110500002983714,0.03602609909024166,0.0385655495600394,0.002539450469797741,-0.006974662911564056,0.007838529906023012,0.0004319334972294779,0.007406596408793533
40.40404040404041,0.05280717443111453,0.028113212538871203,0.04046019348499287,0.012346980946121664,0.00675829067137162,0.009094263826365105,0.007926277248868362,0.0011679865774967422
41.41414141414142,0.06179965763354517,0.02278246998650679,0.04229106381002598,0.019508593823519188,0.01228411936194226,0.008631909429355345,0.010458014395648804,0.0018261049662934576
42.42424242424243,0.06718810165896029,0.03270529295986034,0.049946697309410315,0.017241404349549974,0.009232378800257993,0.01278519477491217,0.011008786787585082,0.0017764079873270886
43.43434343434344,0.06070841651963631,0.013202801128035556,0.03695560882383593,0.023752807695800376,0.009175627205400492,0.026200643546496136,0.017688135375948315,0.008512508170547821
44.44444444444445,0.0528066914075339,0.021235117098578983,0.037020904253056444,0.015785787154477458,0.015048404527124918,0.014088936957267956,0.014568670742196437,0.00047973378492848114
45.45454545454546,0.04997091047038134,0.020505756285173805,0.03523833337777757,0.014732577092603767,0.01147421287016913,0.017042160027779557,0.014258186448974343,0.0027839735788052133
46.46464646464647,0.0519177741995948,0.002023481977179879,0.02697062808838734,0.024947146111207456,0.0018723117492191804,0.0018257321979492439,0.0018490219735842121,2.3289775634968264e-05
47.47474747474748,0.03824753324414418,0.016549913964476665,0.02739872360431042,0.010848809639833755,-0.002282776461628929,-0.006051427010444534,-0.004167101736036731,0.0018843252744078023
48.484848484848484,0.0371113188913997,0.02211712835579947,0.029614223623599584,0.007497095267800115,0.004734948932122983,0.006965304716450863,0.005850126824286923,0.0011151778921639401
49.494949494949495,0.029998720661698022,0.038716915136920375,0.034357817899309195,0.004359097237611176,0.00981204610981589,0.006236957602558036,0.008024501856186963,0.001787544253628927
50.505050505050505,0.03616440227586228,0.024573407052157485,0.030368904664009884,0.005795497611852398,0.013567412683978333,0.004021148098007917,0.008794280390993125,0.0047731322929852075
51.515151515151516,0.04836535546247987,0.05143436320821362,0.04989985933534674,0.001534503872866872,0.011643704467453187,-0.002935840220152457,0.004353932123650365,0.007289772343802821
52.525252525252526,0.04019183224633518,0.01830474077372896,0.02924828651003207,0.01094354573630311,0.012744198043730736,-0.00410964091373727,0.0043172785649967325,0.008426919478734002
