gene_name,baseMean_CPM,case_mean_CPM,control_mean_CPM,log2FoldChange,pvalue,padj
SRSF2,227.11991318977135,245.90529427238548,208.33453210715726,0.23814745168576273,,
AKAP8,69.45015666276723,75.24913082240809,63.65118250312636,0.23804413421017978,,
EYA3,52.190654696732864,56.56877155793932,47.812537835526406,0.23803466584798516,,
MED26,11.918483442652706,12.981266607512195,10.855700277793217,0.23791418431948377,,
IL20RB,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
TINCR,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
USP27X-DT,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
TAF1A-AS1,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
FOXG1-AS1,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
ENSG00000289164,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
GRAP,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
ANKRD23,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
RUFY1-AS1,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
PRDM6,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
H3P13,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
YEATS2-AS1,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
ENSG00000235586,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
ENSG00000293411,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
BEST1,0.6066687013543838,0.7387712703462225,0.474566132362545,0.23777763649205533,,
CEP68,33.56951341162645,36.41086975277811,30.728157070474793,0.2376937822428503,,
DDX6,287.1836208403514,310.86439668639974,263.50284499430313,0.2376356199435103,,
HOXB6,73.50868993175676,79.62898906803213,67.3883907954814,0.23754719100277782,,
RNF4,88.04491325964699,95.35426325111601,80.73556326817797,0.23738456704195376,,
ZWINT,84.09847013365606,91.07994375839858,77.11699650891356,0.2372504716344908,,
PIAS1,31.429794481656067,34.08901718883284,28.770571774479293,0.23713260945643566,,
PAFAH2,13.141647930499499,14.300501018844736,11.982794842154263,0.23697790538937977,,
FSD1L,12.752608125050338,13.878346007218322,11.626870242882354,0.23671706408030835,,
LINC02236,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000278356,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000259659,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
TSKU-AS1,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000288704,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
PMPCAP1,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
H2BC18,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000267108,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
KLHDC8B,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
CCDC137P1,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000284523,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000289480,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000230896,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
PLA2R1,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
KLB,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
NFASC,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ESR2,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
NUP210L,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
ENSG00000227627,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
KPNA2P2,0.41214879862980336,0.5276937645330161,0.29660383272659063,0.23661763279151216,,
SNORD104,2.8024327028240785,3.1133932107447952,2.4914721949033614,0.23649350612564646,,
AHNAK,2045.5786163468056,2212.883801569203,1878.2734311244078,0.23640451073924973,,
TAPBPL,30.707759942257056,33.297476542033316,28.118043342480792,0.2361890197237528,,
ATP8A2,2.6079128000994976,2.9023157049315884,2.313509895267407,0.23597027170494198,,
RIC8A,179.71310199647309,194.45515223041645,164.9710517625297,0.23590598239822466,,
SHKBP1,133.6581030371088,144.6408608584997,122.6753452157179,0.2358572469413831,,
RPL30,239.83285471855245,259.467024020884,220.19868541622088,0.2357579224816381,,
YTHDC2,51.692800443331095,55.98830841695301,47.397292469709186,0.23573962996153072,,
PRDX6,200.2827180038713,216.6710597172564,183.8943762904862,0.23544826321129958,,
CRYZ,34.37725340579743,37.255179776030936,31.499327035563923,0.23524525834531235,,
TSSC4,80.54434250816033,87.17500990085426,73.91367511546639,0.23514073318229314,,
ENSG00000279086,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
HOXD12,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000224905,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000288060,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
CASTOR1,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000269949,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000279880,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
NAPSA,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000286626,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
SNORA23,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000272970,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
MYL2,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
PANK1-AS1,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
CLASP1-AS1,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000228793,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
CHD9NB,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000286919,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
PRR9,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000226338,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
MED8-AS1,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
DPP3P2,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
FBLN7,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
KRT8P17,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ABCC8,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
ENSG00000273248,0.21762889590522297,0.3166162587198097,0.11864153309063626,0.23508711760061837,,
SEPHS1,77.5704988957923,83.95607793720285,71.18491985438175,0.23501968926246142,,
SEPTIN4,6.415881094865146,7.018327068289114,5.813435121441177,0.23491892286071547,,
THOC5,74.40213538069972,80.52606846773826,68.27820229366117,0.23485994990408385,,
HCFC1,475.2048544546236,513.8681879022511,436.5415210069961,0.23478320361682703,,
SHLD3,2.2188729946503365,2.480160693305175,1.9575852959954982,0.234734146647128,,
ENSG00000292993,2.2188729946503365,2.480160693305175,1.9575852959954982,0.234734146647128,,
ABL1,128.4357260468178,138.94176820154314,117.92968389209244,0.23471778061556767,,
CKS1B,26.622841985040864,28.86484891995598,24.38083505012575,0.23470888770396772,,
USP4,62.64523576245293,67.80864874249258,57.48182278241327,0.2346016340830626,,
MEAF6,35.46194306241895,38.41610605800357,32.507780066834336,0.23428914934537406,,
ZSCAN29,36.87962745299032,39.946417975149316,33.81283693083133,0.2341178638611872,,
DHPS,2.0243530919257564,2.2690831874919692,1.779622996359544,0.2339968677119132,,
LINC01169,2.0243530919257564,2.2690831874919692,1.779622996359544,0.2339968677119132,,
MAMLD1,31.904539741877198,34.563941576912555,29.24513790684184,0.23371198907783322,,
KIF1C,279.9796539215914,302.685143336138,257.27416450704476,0.23367299569874034,,
CGRRF1,7.444525679987358,8.126483973808448,6.762567386166267,0.23352527405878248,,
ASB1,47.97053760333742,51.92506643004878,44.01600877662605,0.23351302527834042,,
IFITM3,197.34508616486795,213.3465890006984,181.3435833290375,0.23328602691794761,,
REEP1,1.8298331892011763,2.058005681678763,1.6016606967235896,0.2331582662012394,,
PRSS53,1.8298331892011763,2.058005681678763,1.6016606967235896,0.2331582662012394,,
ENSG00000291066,1.8298331892011763,2.058005681678763,1.6016606967235896,0.2331582662012394,,
CLIC4P1,1.8298331892011763,2.058005681678763,1.6016606967235896,0.2331582662012394,,
DCAF5,69.90179292980771,75.61851645758121,64.18506940203422,0.23315153761130578,,
GCFC2,23.316003638723,25.276531321131472,21.355475956314528,0.23314658106415087,,
SMYD4,35.76855310814216,38.73272231672338,32.804383899560925,0.23311729051628804,,
BCL7A,29.959340714631395,32.45316651878049,27.465514910482295,0.23292757926713836,,
NPTN,91.24948854810427,98.678733967674,83.82024312853451,0.23287712634661803,,
SNRPD3,29.764820811906812,32.242089012967284,27.28755261084634,0.23284368468615071,,
PSMF1,206.85345240519177,223.5838480326389,190.1230567777446,0.23275234028315314,,
ENSG00000256433,3.4420374824971294,3.799395104637716,3.0846798603565424,0.232629575571702,,
ZNF226,10.279894461130102,11.187107808099942,9.372681114160264,0.2325669445287278,,
DHODH,17.117751439763076,18.574820511562166,15.660682367963986,0.23255158893470854,,
RNF214,30.79346539702902,33.350245918486614,28.236684875571427,0.23254069302568922,,
NIFK-AS1,5.054241775793082,5.540784527596668,4.567699023989496,0.23238246388183342,,
RAB22A,148.1217236904111,160.10228815931708,136.14115922150512,0.23231536287328222,,
ENSG00000291214,16.728711634313918,18.152665499935754,15.304757768692077,0.23225217988485003,,
TCF3,204.9939588327179,221.52584235096015,188.4620753144757,0.2320637961802618,,
DEDD,22.98300890477315,24.907145685958362,21.05887212358794,0.2319910482597615,,
TRUB1,30.46047066307917,32.980860283313504,27.940081042844838,0.23165341531418207,,
DHX9,416.66746651470896,450.1227811466627,383.21215188275517,0.23161699286345186,,
CIT,134.92075499336627,145.80178714047233,124.03972284626022,0.23148304573349224,,
BRCC3,42.19098559309931,45.64551063210589,38.73646055409274,0.2312748633503562,,
ARHGAP42,7.695090654211248,8.390330856074957,6.999850452347539,0.23120295946407987,,
DRP2,1.4407933837520153,1.6358506700523499,1.2457360974516807,0.2310802363707758,,
SLC25A5,495.36541823057945,535.0287078600251,455.70212860113384,0.2310567546956785,,
STIM2,43.02511027549694,46.54259003181202,39.50763051918187,0.23102680325171596,,
WASHC4,79.77281428735401,86.22516112469482,73.32046745001321,0.23098478160620858,,
SERPINB8,16.784756705813226,18.205434876389056,15.364078535237397,0.23098226555958054,,
CAPN2,530.22396828669,572.653273271229,487.794663302151,0.23095047476372302,,
SUCLG2-DT,4.470682067619341,4.907552010157049,4.033812125081633,0.2309090533744022,,
RAB3IL1,16.395716900364064,17.783279864762644,15.008153935965487,0.23064205738100899,,
RNF185,20.843289974802765,22.58529312201309,19.10128682759244,0.23059966941581037,,
SRSF6,200.49689207687194,216.56552096434982,184.42826318939407,0.23058878339054353,,
ECM1,2.8584777743233882,3.1661625871980967,2.5507929614486797,0.23057789999775638,,
ANKRD17,179.14919645857537,193.505303454257,164.79308946289376,0.2304256186984658,,
JMJD4,13.171308313772158,14.300501018844736,12.04211560869958,0.23040098178422616,,
ZSCAN21,11.559104020476205,12.559111595885783,10.559096445066627,0.2302340257829405,,
SET,851.4877013165365,919.3480765694205,783.6273260636525,0.2301720123414729,,
MRPL35,65.18054588796448,70.44711756515765,59.913974210771315,0.23010257571196804,,
ARAP2,12.782268508322996,13.878346007218322,11.686191009427672,0.22995518478538288,,
YME1L1,208.95022904384686,225.64185371431768,192.25860437337604,0.22988165864895024,,
PRELID1,96.62016745475857,104.37782662463059,88.86250828488656,0.22978009340163874,,
ZNF775,2.6639578715988073,2.95508508138489,2.372830661812725,0.22974884270445428,,
ENSG00000293106,2.6639578715988073,2.95508508138489,2.372830661812725,0.22974884270445428,,
PLAG1,6.917011043312925,7.54602083282213,6.2880012538037215,0.22972962657611917,,
MAP2K5,13.810913093445208,14.986502912737658,12.63532327415276,0.22950547529471838,,
ENSG00000235912,10.975544312302464,11.925879078446163,10.025209546158763,0.22945632434493415,,
LRRC40,24.76334841256703,26.806843238277217,22.719853586856843,0.22934486781938843,,
WASF3,55.81393017391196,60.31539728612374,51.312463061700186,0.22909470446332217,,
DCLRE1C,28.238321973382824,30.55346896646163,25.923174980304022,0.22895006954704586,,
KLHL21,218.60034581044192,235.98465149916478,201.2160401217191,0.22889618603408043,,
API5P1,2.469437968874227,2.7440075755716835,2.194868362176771,0.22882686486723372,,
INCENP,134.2052718440593,144.90470774076624,123.50583594735235,0.22881306664933987,,
C5orf34,9.168820116281932,9.973412149674004,8.364228082889857,0.22878021774243934,,
TOP3A,115.1357699869584,124.3246509239786,105.94688904993818,0.22877569874572604,,
LRPPRC,375.82811402768505,405.6381967965295,346.01803125884067,0.22873511037624772,,
USP45,10.391984604128723,11.292646561006546,9.4913226472509,0.22859898522082425,,
CCR3,10.19746470140414,11.081569055193336,9.313360347614946,0.22829335724998823,,
COPG1,139.26606500994438,150.33995351545627,128.19217650443247,0.2282741997762197,,
FAM27E3,1.0517535783028544,1.2136956584259369,0.889811498179772,0.2282145542397119,,
FAM186B,1.0517535783028544,1.2136956584259369,0.889811498179772,0.2282145542397119,,
PAK1IP1,30.9352159233003,33.45578467139322,28.414647175207385,0.22821148129669724,,
CMTM8,24.43035367861718,26.437457603104107,22.42324975413025,0.2282055553661767,,
DENND2C,4.915766944567812,5.382476398236764,4.449057490898859,0.22810958538707962,,
FNBP1P1,4.915766944567812,5.382476398236764,4.449057490898859,0.22810958538707962,,
OGFOD3,34.60470938684068,37.413487905390845,31.79593086829052,0.22809614045985135,,
CDCP1,374.0279412217565,403.58019111485066,344.4756913286624,0.2278414830190035,,
MPP2,3.498082553996439,3.8521644810910174,3.1440006269018608,0.22760423520871662,,
EIF3A,553.2495612270612,596.8744170632945,509.62470539082807,0.22757913867887014,,
ENSG00000259020,4.721247041843231,5.171398892423558,4.271095191262905,0.22749480105562703,,
SNRPC,97.82022294942473,105.59152228305652,90.04892361579293,0.22737883163419814,,
ABHD17B,29.37905670150366,31.76716462488757,26.99094877811975,0.22729045128300604,,
MRE11,52.81370187331729,57.043695946019035,48.58370780061555,0.22727322809179745,,
CLIC4,110.10791289939195,118.83663577283522,101.37919002594867,0.22714653046846642,,
NMU,10.642549578352611,11.556493443273052,9.728605713432172,0.22697103393224197,,
CNKSR3,5.749891626965443,6.2795557979428915,5.220227455987995,0.22688308258655027,,
C8orf33,87.36891757875068,94.29887572204998,80.43895943545138,0.22674006631948435,,
SCARNA7,0.8572336755782741,1.0026181526127307,0.7118491985438176,0.22633174641079354,,
ACAD11,0.8572336755782741,1.0026181526127307,0.7118491985438176,0.22633174641079354,,
ATG13,95.45959942850311,103.00582283684474,87.91337602016146,0.2261919231098988,,
BCL10,20.678430455350842,22.374215616199884,18.9826452945018,0.22617037319544805,,
SBF2,30.908831235073652,33.40301529493992,28.414647175207385,0.2260002858457041,,
ENSG00000289194,10.058989870178872,10.923260925833434,9.19471881452431,0.22595687221689448,,
ZNF680,10.058989870178872,10.923260925833434,9.19471881452431,0.22595687221689448,,
ENOPH1,68.93902050132283,74.40482079915526,63.473220203490406,0.22595671849837004,,
RPL41,45.64285016073447,49.2865976073837,41.99910271408524,0.2258673893132055,,
CIAO1,148.72493756886087,160.4189044180369,137.03097071968486,0.22581754009720625,,
UNC13B,48.53426401337652,52.399990818128494,44.66853720862455,0.22563891380281403,,
MFN2,286.08529101997016,308.4897747460012,263.6808072939391,0.225638159936856,,
NUDT3,6.389496406638495,6.965557691835812,5.813435121441177,0.22539302906793118,,
ST3GAL5,4.13768733366949,4.5381663749839385,3.7372082923550423,0.22537128732573344,,
RANBP6,29.93623172145075,32.34762776587389,27.52483567702761,0.22536556115108428,,
FMR1,119.42503493203718,128.81004792250923,110.04002194156513,0.22532230109324,,
CCDC17,1.885878260700486,2.1107750581320643,1.6609814632689075,0.2253156161659144,,
METTL25,1.885878260700486,2.1107750581320643,1.6609814632689075,0.2253156161659144,,
RPRD1A,43.25256625654019,46.70089816117193,39.80423435190846,0.22529755917857736,,
CDKN2B-AS1,3.94316743094491,4.327088869170732,3.559245992719088,0.224552097391639,,
PLIN3,66.52235190890191,71.7663519764902,61.27835184131363,0.22454072045830817,,
SUCLG1,59.961444592719474,64.69525553174778,55.22763365369118,0.2245098516477337,,
LIN9,20.98504050107404,22.69083187491969,19.27924912722839,0.22432462280187135,,
ASTE1,6.000456601189334,6.543402680209399,5.457510522169268,0.2242373524593716,,
MTND6P4,6.000456601189334,6.543402680209399,5.457510522169268,0.2242373524593716,,
RCN1P2,0.6627137728536936,0.7915406467995242,0.5338868989078631,0.2240086663484876,,
ENSG00000289841,0.6627137728536936,0.7915406467995242,0.5338868989078631,0.2240086663484876,,
CXCL14,0.6627137728536936,0.7915406467995242,0.5338868989078631,0.2240086663484876,,
PIGS,52.23341786018956,56.35769405212612,48.109141668253,0.2239954173590539,,
WNT5B,2.720002943098117,3.0078544578381914,2.432151428358043,0.22371691240098057,,
COG3,41.16889239806912,44.431814973679955,37.90596982245829,0.2237113986669328,,
EHBP1,59.29545512481977,63.95648426140155,54.63442598823799,0.22349566591793563,,
SRP9,92.01756194600597,99.20642773220702,84.82869615980493,0.22344306563955166,,
EHD4,151.48442798036967,163.26845074651516,139.7004052142242,0.2234289406461115,,
DPP9,138.11204837378094,148.86241097476383,127.36168577279803,0.22342392497938635,,
THUMPD1,50.8717785411175,54.880151511433674,46.863405570801326,0.22341288144596141,,
CACTIN,42.44810195741522,45.80381876146579,39.09238515336465,0.22329799723314045,,
CUL3,112.64649871994952,121.422335219047,103.87066222085204,0.22325565556833626,,
CFAP68,9.72599513622902,10.553875290660322,8.898114981797718,0.2231511212906674,,
TRIM33,65.32884780432778,70.44711756515765,60.210578043497904,0.2230948166325802,,
RPS13,304.8381766183512,328.4365990453492,281.23975419135326,0.2230796318930987,,
RPGR,18.789276499604348,20.31620993452112,17.262343064687574,0.2230790713356661,,
SCPEP1,15.703342744237712,16.99173921796312,14.414946270512305,0.2230047942991999,,
TAF3,30.74397171562173,33.19193778912671,28.296005642116747,0.22295221408989763,,
SFPQ,556.473611557936,599.4073471330529,513.5398759828191,0.22265874328867297,,
BRD4,229.77678228770242,247.54114494243782,212.01241963296698,0.22254715480452014,,
MELTF-AS1,2.525483040373537,2.7967769520249854,2.2541891287220888,0.22247714715044462,,
ZUP1,13.257013768544127,14.353270395298036,12.160757141790217,0.22230350626418557,,
NFS1,28.742727616876614,31.028393354541343,26.457061879211885,0.2221741757145034,,
DENND3-AS1,1.4968384552513252,1.6886200465056516,1.3050568639969988,0.22206354790016453,,
LDHAP2,1.4968384552513252,1.6886200465056516,1.3050568639969988,0.22206354790016453,,
NUDCP1,1.4968384552513252,1.6886200465056516,1.3050568639969988,0.22206354790016453,,
MIA3,45.70217092727979,49.2865976073837,42.11774424717588,0.22189224006511032,,
GNS,108.0901111975582,116.46201383243664,99.71820856267978,0.22186974978822305,,
ANKRD42-DT,3.3596077227711687,3.693856351731113,3.0253590938112245,0.22165620231359368,,
EPB41L4A-DT,3.3596077227711687,3.693856351731113,3.0253590938112245,0.22165620231359368,,
RHOQ,27.13052332358066,29.28700393158239,24.974042715578932,0.22162829111501686,,
TRAK2,72.61506535495522,78.25698528024628,66.97314542966417,0.22157320767560068,,
ADRA1B,9.976560110452912,10.81772217292683,9.135398047978992,0.22154923863804185,,
TUBG2,5.222376990291012,5.699092656956574,4.74566132362545,0.22149275019630613,,
PARP16,8.947915525330698,9.709565267407495,8.186265783253901,0.2213494877595435,,
MCUR1P1,2.330963137648957,2.585699446211779,2.0762268290861345,0.22109268040778687,,
LNP1,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
CSNK1G2-AS1,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
ENSG00000271797,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
SPOCK2,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
PLA2G4B,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
ENSG00000289028,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
RND2,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
CACNA1H,0.46819387012911323,0.5804631409863177,0.3559245992719088,0.22107043478523927,,
COPS4,29.243857565324397,31.55608711907436,26.931628011574432,0.22102764965745966,,
MRPL52,79.3441078856356,85.4863898543486,73.20182591692257,0.22101842900778496,,
GID8,110.81666553074834,119.36432953736823,102.26900152412846,0.2210006445003212,,
NAA20,119.35243225744924,128.54620104024272,110.15866347465577,0.22084631551958303,,
RPS6,1003.7293008425183,1080.4529828813504,927.0056188036864,0.22076549863864836,,
HNRNPLP2,25.12927922483555,27.123459496997025,23.13509895267407,0.22064133102435998,,
PDZD11,52.73782350368335,56.832618440205835,48.64302856716087,0.22029229082283186,,
ZNF335,78.48359851501131,84.53654107818917,72.43065595183344,0.22015838123099454,,
RPS6KC1,18.31780693442923,19.788516169988103,16.84709769887035,0.22009730429777558,,
PIM2,29.939507416496756,32.29485838942058,27.58415644357293,0.22008368900631076,,
HIPK1,120.66130220006801,129.91820482802856,111.40439957210745,0.2199672205909859,,
CDR2,26.21396888145707,28.28438577896966,24.14355198394448,0.21994316410548712,,
ZNF17,4.833337184841851,5.276937645330161,4.389736724353542,0.21984607483423788,,
ZC3H13,243.663394622923,262.263800972909,225.062988272937,0.2197843541001672,,
DYNLT1,50.73657940493824,54.669074005620466,46.80408480425601,0.21974218563258294,,
CCDC6,77.95608387833687,83.95607793720285,71.95608981947089,0.21968875617289624,,
GTPBP10,53.23895345213113,57.36031220473885,49.11759469952341,0.2196704242643347,,
ZNF761,20.62566107889754,22.26867686329328,18.9826452945018,0.21964159733297337,,
HSP90AA3P,2.1364432349243763,2.374621940398572,1.89826452945018,0.21953660769592748,,
BRPF3,45.59335647932718,49.128289478023795,42.05842348063056,0.21932950767518525,,
DAGLA,2.9705679173220076,3.2717013401046997,2.669434494539316,0.21925304024873996,,
MTFR1L,14.203228593940377,15.355888547910768,13.050568639969988,0.21918161833828487,,
NCAPH2,73.70303070662274,79.3651421857656,68.04091922747989,0.21911820522921277,,
NFXL1,27.104138635354012,29.234234555129092,24.974042715578932,0.21911247554627286,,
CCDC167,3.804692599719639,4.168780739810827,3.4406044596284513,0.21906793324657908,,
TRIM41,91.60868884242218,98.62596459122071,84.59141309362366,0.21905572114183636,,
HAT1,129.28277438154086,139.15284570735633,119.4127030557254,0.219013438951718,,
SPRYD7,38.97640409164543,42.004423656828074,35.94838452646278,0.2189737828986011,,
PTRHD1,30.246117462219956,32.611474648140394,27.880760276299522,0.21884511871868664,,
NDEL1,63.5550596866259,68.44188125993217,58.66823811331963,0.21884285501804598,,
SPAST,46.28900633049954,49.86706074837002,42.710951912629056,0.21873693668378774,,
CAMTA1,25.49193434205806,27.49284513217014,23.49102355194598,0.21834661847759662,,
PPA1,152.86244577467178,164.48214640494112,141.24274514440245,0.21832050330917402,,
NDUFAF7,31.330807118841477,33.77240093011303,28.88921330756993,0.2183177588953744,,
PSME4,204.38365618060035,219.8899916809078,188.8773206802929,0.21826045555849383,,
LETM1,178.97087590322224,192.55545467809756,165.38629712834694,0.21821034136655654,,
RPS13P2,17.790292297754796,19.208053029001785,16.372531566507803,0.21812232778300622,,
RNF14,46.790136278947315,50.394754512903035,43.185518044991596,0.21804752274710076,,
DDHD1,41.785388184561526,45.01227811466627,38.55849825445678,0.2180312289022998,,
ST6GAL1,30.74724741066774,33.13916841267341,28.355326408662066,0.21780561811701946,,
EIF3LP2,1.9419233321997957,2.163544434585366,1.7203022298142256,0.21777491378823688,,
SGCB,21.57187590429379,23.27129501590601,19.87245679268157,0.21765066385958384,,
ENSG00000272092,1.1077986498021644,1.2664650348792388,0.94913226472509,0.21761191201348365,,
CXCL2,1.1077986498021644,1.2664650348792388,0.94913226472509,0.21761191201348365,,
TMX2P1,16.567127809908,17.888818617669244,15.245437002146758,0.21749791994840892,,
ENSG00000260996,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
GHET1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
TTBK1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ERFL,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000278998,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
CCER2,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000220695,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
DNAJC27-AS1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
BTBD6P1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000244192,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000250027,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000287064,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000262663,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000289005,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000265750,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
KRT43P,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
HAL,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
TAS2R5,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
FOXN3P1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000288766,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
NPM1P37,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000278989,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000227598,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ACRP1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000260651,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
YWHAZP6,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
BCL2L1-AS1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
ENSG00000249541,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
C1orf127,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
MAT2AP1,0.2736739674045328,0.36938563517311124,0.1779622996359544,0.21723541693745213,,
SEPTIN9,532.2077591430535,572.2311182596026,492.18440002650453,0.21698976304719073,,
