"Gene_set","Database","Pathway_ID","Pathway","GeneRatio","BgRatio","Count","P_value","Adjusted_P_value_FDR","Genes"
"loss_down","GO_BP","GO:0002366","leukocyte activation involved in immune response","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0006367","transcription initiation at RNA polymerase II promoter","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0008361","regulation of cell size","1/16","26/1753",1,0.213467823964551,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0009267","cellular response to starvation","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0009411","response to UV","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0030183","B cell differentiation","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0031099","regeneration","1/16","26/1753",1,0.213467823964551,0.469719413325625,"KREMEN1"
"loss_down","GO_BP","GO:0032204","regulation of telomere maintenance","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0045165","cell fate commitment","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0046496","nicotinamide nucleotide metabolic process","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/16","26/1753",1,0.213467823964551,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0010629","negative regulation of gene expression","3/16","177/1753",3,0.214302780900767,0.469719413325625,"FASTK;TBRG4;TP53"
"loss_down","GO_BP","GO:0002682","regulation of immune system process","3/16","178/1753",3,0.216764191183499,0.469719413325625,"C5;LIMK1;TNFRSF18"
"loss_down","GO_BP","GO:0080135","regulation of cellular response to stress","2/16","96/1753",2,0.217116202447517,0.469719413325625,"KREMEN1;TP53"
"loss_down","GO_BP","GO:0009653","anatomical structure morphogenesis","4/16","267/1753",4,0.217509224175793,0.469719413325625,"LIMK1;FBXW4;FGF3;TP53"
"loss_down","GO_BP","GO:0008219","cell death","4/16","268/1753",4,0.21953897245135,0.469719413325625,"KREMEN1;TNFRSF18;FASTK;TP53"
"loss_down","GO_BP","GO:0012501","programmed cell death","4/16","268/1753",4,0.21953897245135,0.469719413325625,"KREMEN1;TNFRSF18;FASTK;TP53"
"loss_down","GO_BP","GO:0002520","immune system development","1/16","27/1753",1,0.220754746267137,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0006606","protein import into nucleus","1/16","27/1753",1,0.220754746267137,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0010721","negative regulation of cell development","1/16","27/1753",1,0.220754746267137,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0016052","carbohydrate catabolic process","1/16","27/1753",1,0.220754746267137,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0042327","positive regulation of phosphorylation","1/16","27/1753",1,0.220754746267137,0.469719413325625,"TNFRSF18"
"loss_down","GO_BP","GO:0060326","cell chemotaxis","1/16","27/1753",1,0.220754746267137,0.469719413325625,"C5"
"loss_down","GO_BP","GO:0072524","pyridine-containing compound metabolic process","1/16","27/1753",1,0.220754746267137,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0045087","innate immune response","2/16","98/1753",2,0.223973298379446,0.469719413325625,"C5;TP53"
"loss_down","GO_BP","GO:0003007","heart morphogenesis","1/16","28/1753",1,0.227978340739748,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0009636","response to toxic substance","1/16","28/1753",1,0.227978340739748,0.469719413325625,"EPHX1"
"loss_down","GO_BP","GO:0030198","extracellular matrix organization","1/16","28/1753",1,0.227978340739748,0.469719413325625,"ZNF469"
"loss_down","GO_BP","GO:0030336","negative regulation of cell migration","1/16","28/1753",1,0.227978340739748,0.469719413325625,"C5"
"loss_down","GO_BP","GO:0043062","extracellular structure organization","1/16","28/1753",1,0.227978340739748,0.469719413325625,"ZNF469"
"loss_down","GO_BP","GO:0044839","cell cycle G2/M phase transition","1/16","28/1753",1,0.227978340739748,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0045229","external encapsulating structure organization","1/16","28/1753",1,0.227978340739748,0.469719413325625,"ZNF469"
"loss_down","GO_BP","GO:0051170","import into nucleus","1/16","28/1753",1,0.227978340739748,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0060560","developmental growth involved in morphogenesis","1/16","28/1753",1,0.227978340739748,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0071824","protein-DNA complex organization","1/16","28/1753",1,0.227978340739748,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0090287","regulation of cellular response to growth factor stimulus","1/16","28/1753",1,0.227978340739748,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:2001235","positive regulation of apoptotic signaling pathway","1/16","28/1753",1,0.227978340739748,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0050776","regulation of immune response","2/16","101/1753",2,0.234303414230921,0.469719413325625,"C5;LIMK1"
"loss_down","GO_BP","GO:0098657","import into cell","2/16","101/1753",2,0.234303414230921,0.469719413325625,"SLC43A1;LIMK1"
"loss_down","GO_BP","GO:0010212","response to ionizing radiation","1/16","29/1753",1,0.235139121347379,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0045927","positive regulation of growth","1/16","29/1753",1,0.235139121347379,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0060828","regulation of canonical Wnt signaling pathway","1/16","29/1753",1,0.235139121347379,0.469719413325625,"KREMEN1"
"loss_down","GO_BP","GO:2000146","negative regulation of cell motility","1/16","29/1753",1,0.235139121347379,0.469719413325625,"C5"
"loss_down","GO_BP","GO:0007167","enzyme-linked receptor protein signaling pathway","2/16","102/1753",2,0.23775719860114,0.469719413325625,"FGF3;TP53"
"loss_down","GO_BP","GO:0140546","defense response to symbiont","2/16","102/1753",2,0.23775719860114,0.469719413325625,"C5;TP53"
"loss_down","GO_BP","GO:0098542","defense response to other organism","2/16","103/1753",2,0.24121560179772,0.469719413325625,"C5;TP53"
"loss_down","GO_BP","GO:0042127","regulation of cell population proliferation","3/16","188/1753",3,0.241762281023804,0.469719413325625,"TBRG4;FGF3;TP53"
"loss_down","GO_BP","GO:0001666","response to hypoxia","1/16","30/1753",1,0.242237598179422,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0006006","glucose metabolic process","1/16","30/1753",1,0.242237598179422,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0007033","vacuole organization","1/16","30/1753",1,0.242237598179422,0.469719413325625,"AP5Z1"
"loss_down","GO_BP","GO:0016197","endosomal transport","1/16","30/1753",1,0.242237598179422,0.469719413325625,"AP5Z1"
"loss_down","GO_BP","GO:0071216","cellular response to biotic stimulus","1/16","30/1753",1,0.242237598179422,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/16","30/1753",1,0.242237598179422,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:1902806","regulation of cell cycle G1/S phase transition","1/16","30/1753",1,0.242237598179422,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0048583","regulation of response to stimulus","6/16","472/1753",6,0.242793437268788,0.469719413325625,"KREMEN1;C5;LIMK1;FGF3;TP53;TSPAN5"
"loss_down","GO_BP","GO:0002376","immune system process","4/16","281/1753",4,0.246479002355146,0.469719413325625,"C5;LIMK1;TNFRSF18;TP53"
"loss_down","GO_BP","GO:0050793","regulation of developmental process","4/16","281/1753",4,0.246479002355146,0.469719413325625,"KREMEN1;LIMK1;FGF3;TP53"
"loss_down","GO_BP","GO:0034655","nucleobase-containing compound catabolic process","2/16","105/1753",2,0.248144891289446,0.469719413325625,"FASTK;TBRG4"
"loss_down","GO_BP","GO:0006352","DNA-templated transcription initiation","1/16","31/1753",1,0.249274277476653,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0007623","circadian rhythm","1/16","31/1753",1,0.249274277476653,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0040013","negative regulation of locomotion","1/16","31/1753",1,0.249274277476653,0.469719413325625,"C5"
"loss_down","GO_BP","GO:0043523","regulation of neuron apoptotic process","1/16","31/1753",1,0.249274277476653,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0048638","regulation of developmental growth","1/16","31/1753",1,0.249274277476653,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0071560","cellular response to transforming growth factor beta stimulus","1/16","31/1753",1,0.249274277476653,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0009967","positive regulation of signal transduction","3/16","192/1753",3,0.251936555081094,0.469719413325625,"FGF3;TP53;TSPAN5"
"loss_down","GO_BP","GO:0044281","small molecule metabolic process","3/16","192/1753",3,0.251936555081094,0.469719413325625,"EPHX1;HPDL;TP53"
"loss_down","GO_BP","GO:0043066","negative regulation of apoptotic process","2/16","107/1753",2,0.255088586864563,0.469719413325625,"TNFRSF18;TP53"
"loss_down","GO_BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","1/16","32/1753",1,0.256249661658055,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0002443","leukocyte mediated immunity","1/16","32/1753",1,0.256249661658055,0.469719413325625,"C5"
"loss_down","GO_BP","GO:0009306","protein secretion","1/16","32/1753",1,0.256249661658055,0.469719413325625,"PDIA4"
"loss_down","GO_BP","GO:0010562","positive regulation of phosphorus metabolic process","1/16","32/1753",1,0.256249661658055,0.469719413325625,"TNFRSF18"
"loss_down","GO_BP","GO:0035592","establishment of protein localization to extracellular region","1/16","32/1753",1,0.256249661658055,0.469719413325625,"PDIA4"
"loss_down","GO_BP","GO:0036293","response to decreased oxygen levels","1/16","32/1753",1,0.256249661658055,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0045937","positive regulation of phosphate metabolic process","1/16","32/1753",1,0.256249661658055,0.469719413325625,"TNFRSF18"
"loss_down","GO_BP","GO:0048863","stem cell differentiation","1/16","32/1753",1,0.256249661658055,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0051302","regulation of cell division","1/16","32/1753",1,0.256249661658055,0.469719413325625,"FGF3"
"loss_down","GO_BP","GO:0071478","cellular response to radiation","1/16","32/1753",1,0.256249661658055,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0071692","protein localization to extracellular region","1/16","32/1753",1,0.256249661658055,0.469719413325625,"PDIA4"
"loss_down","GO_BP","GO:0008104","intracellular protein localization","4/16","286/1753",4,0.257091847289521,0.469719413325625,"PDIA4;AP5Z1;TP53;TSPAN5"
"loss_down","GO_BP","GO:0043069","negative regulation of programmed cell death","2/16","108/1753",2,0.258565016474342,0.469719413325625,"TNFRSF18;TP53"
"loss_down","GO_BP","GO:0006281","DNA repair","2/16","109/1753",2,0.26204407293489,0.469719413325625,"AP5Z1;TP53"
"loss_down","GO_BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","1/16","33/1753",1,0.263164249347463,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0007517","muscle organ development","1/16","33/1753",1,0.263164249347463,0.469719413325625,"FGF3"
"loss_down","GO_BP","GO:0031047","regulatory ncRNA-mediated gene silencing","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0031334","positive regulation of protein-containing complex assembly","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0042594","response to starvation","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0045930","negative regulation of mitotic cell cycle","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0046651","lymphocyte proliferation","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0050769","positive regulation of neurogenesis","1/16","33/1753",1,0.263164249347463,0.469719413325625,"LIMK1"
"loss_down","GO_BP","GO:0071559","response to transforming growth factor beta","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0071897","DNA biosynthetic process","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:1901988","negative regulation of cell cycle phase transition","1/16","33/1753",1,0.263164249347463,0.469719413325625,"TP53"
"loss_down","GO_BP","GO:0008284","positive regulation of cell population proliferation","2/16","110/1753",2,0.265525441555607,0.469719413325625,"TBRG4;FGF3"
"loss_down","GO_BP","GO:0032101","regulation of response to external stimulus","2/16","110/1753",2,0.265525441555607,0.469719413325625,"KREMEN1;C5"
"loss_down","GO_BP","GO:0060284","regulation of cell development","2/16","110/1753",2,0.265525441555607,0.469719413325625,"LIMK1;TP53"
"loss_down","GO_BP","GO:0033554","cellular response to stress","4/16","290/1753",4,0.26567220462149,0.469719413325625,"KREMEN1;PDIA4;AP5Z1;TP53"
"loss_down","GO_BP","GO:0048468","cell development","4/16","290/1753",4,0.26567220462149,0.469719413325625,"KREMEN1;LIMK1;AP5Z1;TP53"
"loss_down","GO_BP","GO:0032943","mononuclear cell proliferation","1/16","34/1753",1,0.270018535400045,0.473740959806728,"TP53"
"loss_down","GO_BP","GO:0034762","regulation of transmembrane transport","1/16","34/1753",1,0.270018535400045,0.473740959806728,"SLC43A1"
"loss_down","GO_BP","GO:0051962","positive regulation of nervous system development","1/16","34/1753",1,0.270018535400045,0.473740959806728,"LIMK1"
"loss_down","GO_BP","GO:0010647","positive regulation of cell communication","3/16","200/1753",3,0.272534631414079,0.475924124052693,"FGF3;TP53;TSPAN5"
"loss_down","GO_BP","GO:0065008","regulation of biological quality","4/16","294/1753",4,0.274327112594406,0.475924124052693,"LIMK1;FASTK;TBRG4;TP53"
"loss_down","GO_BP","GO:0006396","RNA processing","3/16","201/1753",3,0.275130040168375,0.475924124052693,"FASTK;TBRG4;TP53"
"loss_down","GO_BP","GO:0023056","positive regulation of signaling","3/16","201/1753",3,0.275130040168375,0.475924124052693,"FGF3;TP53;TSPAN5"
"loss_down","GO_BP","GO:0000723","telomere maintenance","1/16","35/1753",1,0.276813010928607,0.475924124052693,"TP53"
"loss_down","GO_BP","GO:0006457","protein folding","1/16","35/1753",1,0.276813010928607,0.475924124052693,"PDIA4"
"loss_down","GO_BP","GO:0051259","protein complex oligomerization","1/16","35/1753",1,0.276813010928607,0.475924124052693,"TP53"
"loss_down","GO_BP","GO:0072331","signal transduction by p53 class mediator","1/16","35/1753",1,0.276813010928607,0.475924124052693,"TP53"
"loss_down","GO_BP","GO:0040007","growth","2/16","114/1753",2,0.279467910840476,0.479287467091417,"LIMK1;TP53"
"loss_down","GO_BP","GO:0045184","establishment of protein localization","3/16","204/1753",3,0.282940475179108,0.48028158035605,"PDIA4;AP5Z1;TP53"
"loss_down","GO_BP","GO:0032956","regulation of actin cytoskeleton organization","1/16","36/1753",1,0.283548163329738,0.48028158035605,"LIMK1"
"loss_down","GO_BP","GO:0044092","negative regulation of molecular function","1/16","36/1753",1,0.283548163329738,0.48028158035605,"TP53"
"loss_down","GO_BP","GO:0051051","negative regulation of transport","1/16","36/1753",1,0.283548163329738,0.48028158035605,"SLC43A1"
"loss_down","GO_BP","GO:1902903","regulation of supramolecular fiber organization","1/16","36/1753",1,0.283548163329738,0.48028158035605,"LIMK1"
"loss_down","GO_BP","GO:0141124","intracellular signaling cassette","3/16","206/1753",3,0.288166242000712,0.480903359295908,"LIMK1;FGF3;TP53"
"loss_down","GO_BP","GO:0000082","G1/S transition of mitotic cell cycle","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:0002250","adaptive immune response","1/16","37/1753",1,0.290224476309775,0.480903359295908,"C5"
"loss_down","GO_BP","GO:0003002","regionalization","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:0032200","telomere organization","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:0048511","rhythmic process","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:0050821","protein stabilization","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:0070482","response to oxygen levels","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","1/16","37/1753",1,0.290224476309775,0.480903359295908,"TP53"
"loss_down","GO_BP","GO:0071345","cellular response to cytokine stimulus","2/16","118/1753",2,0.293423426555741,0.485032459318647,"TNFRSF18;TP53"
"loss_down","GO_BP","GO:0007409","axonogenesis","1/16","38/1753",1,0.296842429910616,0.485999777848885,"LIMK1"
"loss_down","GO_BP","GO:0030111","regulation of Wnt signaling pathway","1/16","38/1753",1,0.296842429910616,0.485999777848885,"KREMEN1"
"loss_down","GO_BP","GO:0034599","cellular response to oxidative stress","1/16","38/1753",1,0.296842429910616,0.485999777848885,"TP53"
"loss_down","GO_BP","GO:0060070","canonical Wnt signaling pathway","1/16","38/1753",1,0.296842429910616,0.485999777848885,"KREMEN1"
"loss_down","GO_BP","GO:0048585","negative regulation of response to stimulus","3/16","210/1753",3,0.298658067559132,0.487808177013249,"KREMEN1;C5;TP53"
"loss_down","GO_BP","GO:0007389","pattern specification process","1/16","39/1753",1,0.303402500535357,0.489727330275894,"TP53"
"loss_down","GO_BP","GO:0015849","organic acid transport","1/16","39/1753",1,0.303402500535357,0.489727330275894,"SLC43A1"
"loss_down","GO_BP","GO:0031669","cellular response to nutrient levels","1/16","39/1753",1,0.303402500535357,0.489727330275894,"TP53"
"loss_down","GO_BP","GO:0044282","small molecule catabolic process","1/16","39/1753",1,0.303402500535357,0.489727330275894,"TP53"
"loss_down","GO_BP","GO:0046942","carboxylic acid transport","1/16","39/1753",1,0.303402500535357,0.489727330275894,"SLC43A1"
"loss_down","GO_BP","GO:0006935","chemotaxis","1/16","40/1753",1,0.309905160973767,0.492117917657417,"C5"
"loss_down","GO_BP","GO:0031346","positive regulation of cell projection organization","1/16","40/1753",1,0.309905160973767,0.492117917657417,"LIMK1"
"loss_down","GO_BP","GO:0032970","regulation of actin filament-based process","1/16","40/1753",1,0.309905160973767,0.492117917657417,"LIMK1"
"loss_down","GO_BP","GO:0042330","taxis","1/16","40/1753",1,0.309905160973767,0.492117917657417,"C5"
"loss_down","GO_BP","GO:0070661","leukocyte proliferation","1/16","40/1753",1,0.309905160973767,0.492117917657417,"TP53"
"loss_down","GO_BP","GO:0072659","protein localization to plasma membrane","1/16","40/1753",1,0.309905160973767,0.492117917657417,"TSPAN5"
"loss_down","GO_BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","1/16","40/1753",1,0.309905160973767,0.492117917657417,"TP53"
"loss_down","GO_BP","GO:0000724","double-strand break repair via homologous recombination","1/16","41/1753",1,0.316350880427602,0.49321978175758,"AP5Z1"
"loss_down","GO_BP","GO:0009416","response to light stimulus","1/16","41/1753",1,0.316350880427602,0.49321978175758,"TP53"
"loss_down","GO_BP","GO:0019318","hexose metabolic process","1/16","41/1753",1,0.316350880427602,0.49321978175758,"TP53"
"loss_down","GO_BP","GO:0032535","regulation of cellular component size","1/16","41/1753",1,0.316350880427602,0.49321978175758,"LIMK1"
"loss_down","GO_BP","GO:0042113","B cell activation","1/16","41/1753",1,0.316350880427602,0.49321978175758,"TP53"
"loss_down","GO_BP","GO:0044843","cell cycle G1/S phase transition","1/16","41/1753",1,0.316350880427602,0.49321978175758,"TP53"
"loss_down","GO_BP","GO:0048193","Golgi vesicle transport","1/16","41/1753",1,0.316350880427602,0.49321978175758,"AP5Z1"
"loss_down","GO_BP","GO:0051402","neuron apoptotic process","1/16","41/1753",1,0.316350880427602,0.49321978175758,"TP53"
"loss_down","GO_BP","GO:0009605","response to external stimulus","3/16","217/1753",3,0.317125989991174,0.493273887670514,"KREMEN1;C5;TP53"
"loss_down","GO_BP","GO:0034097","response to cytokine","2/16","125/1753",2,0.317823700219194,0.493273887670514,"TNFRSF18;TP53"
"loss_down","GO_BP","GO:0000725","recombinational repair","1/16","42/1753",1,0.322740124535755,0.496411940429435,"AP5Z1"
"loss_down","GO_BP","GO:0005996","monosaccharide metabolic process","1/16","42/1753",1,0.322740124535755,0.496411940429435,"TP53"
"loss_down","GO_BP","GO:0006631","fatty acid metabolic process","1/16","42/1753",1,0.322740124535755,0.496411940429435,"EPHX1"
"loss_down","GO_BP","GO:0014706","striated muscle tissue development","1/16","42/1753",1,0.322740124535755,0.496411940429435,"FGF3"
"loss_down","GO_BP","GO:1901652","response to peptide","2/16","127/1753",2,0.3247800147944,0.498090631983691,"TNFRSF18;TP53"
"loss_down","GO_BP","GO:0051128","regulation of cellular component organization","4/16","317/1753",4,0.325283678030165,0.498090631983691,"ZNF469;KREMEN1;LIMK1;TP53"
"loss_down","GO_BP","GO:0048731","system development","5/16","418/1753",5,0.32815807552326,0.499434340274073,"KREMEN1;LIMK1;AP5Z1;FGF3;TP53"
"loss_down","GO_BP","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","1/16","43/1753",1,0.329073355399243,0.499434340274073,"TP53"
"loss_down","GO_BP","GO:0010948","negative regulation of cell cycle process","1/16","43/1753",1,0.329073355399243,0.499434340274073,"TP53"
"loss_down","GO_BP","GO:1990778","protein localization to cell periphery","1/16","43/1753",1,0.329073355399243,0.499434340274073,"TSPAN5"
"loss_down","GO_BP","GO:0048568","embryonic organ development","1/16","44/1753",1,0.335351031606034,0.506719840708677,"TP53"
"loss_down","GO_BP","GO:0062012","regulation of small molecule metabolic process","1/16","44/1753",1,0.335351031606034,0.506719840708677,"TP53"
"loss_down","GO_BP","GO:0072359","circulatory system development","2/16","131/1753",2,0.338659860656567,0.510594866836055,"FGF3;TP53"
"loss_down","GO_BP","GO:0030217","T cell differentiation","1/16","45/1753",1,0.341573608255714,0.511614618479083,"TP53"
"loss_down","GO_BP","GO:0042063","gliogenesis","1/16","45/1753",1,0.341573608255714,0.511614618479083,"TP53"
"loss_down","GO_BP","GO:0060537","muscle tissue development","1/16","45/1753",1,0.341573608255714,0.511614618479083,"FGF3"
"loss_down","GO_BP","GO:0015711","organic anion transport","1/16","46/1753",1,0.347741536983998,0.519718288390028,"SLC43A1"
"loss_down","GO_BP","GO:0001819","positive regulation of cytokine production","1/16","47/1753",1,0.353855265987077,0.525421455556569,"C5"
"loss_down","GO_BP","GO:0007015","actin filament organization","1/16","47/1753",1,0.353855265987077,0.525421455556569,"LIMK1"
"loss_down","GO_BP","GO:0062197","cellular response to chemical stress","1/16","47/1753",1,0.353855265987077,0.525421455556569,"TP53"
"loss_down","GO_BP","GO:0006810","transport","5/16","431/1753",5,0.354634832850893,0.525441674591172,"SLC43A1;PDIA4;LIMK1;AP5Z1;TP53"
"loss_down","GO_BP","GO:0044087","regulation of cellular component biogenesis","2/16","137/1753",2,0.359370991032958,0.527568065537242,"LIMK1;TP53"
"loss_down","GO_BP","GO:0008283","cell population proliferation","3/16","233/1753",3,0.35964066856403,0.527568065537242,"TBRG4;FGF3;TP53"
"loss_down","GO_BP","GO:0007186","G protein-coupled receptor signaling pathway","1/16","48/1753",1,0.359915240045815,0.527568065537242,"C5"
"loss_down","GO_BP","GO:0071214","cellular response to abiotic stimulus","1/16","48/1753",1,0.359915240045815,0.527568065537242,"TP53"
"loss_down","GO_BP","GO:0104004","cellular response to environmental stimulus","1/16","48/1753",1,0.359915240045815,0.527568065537242,"TP53"
"loss_down","GO_BP","GO:0031401","positive regulation of protein modification process","1/16","49/1753",1,0.365921900549784,0.530042145709696,"TNFRSF18"
"loss_down","GO_BP","GO:0040029","epigenetic regulation of gene expression","1/16","49/1753",1,0.365921900549784,0.530042145709696,"TP53"
"loss_down","GO_BP","GO:0043410","positive regulation of MAPK cascade","1/16","49/1753",1,0.365921900549784,0.530042145709696,"FGF3"
"loss_down","GO_BP","GO:0043484","regulation of RNA splicing","1/16","49/1753",1,0.365921900549784,0.530042145709696,"FASTK"
"loss_down","GO_BP","GO:0010558","negative regulation of macromolecule biosynthetic process","4/16","335/1753",4,0.366140680018355,0.530042145709696,"ZNF469;FASTK;TBRG4;TP53"
"loss_down","GO_BP","GO:0000122","negative regulation of transcription by RNA polymerase II","2/16","139/1753",2,0.366239033624484,0.530042145709696,"ZNF469;TP53"
"loss_down","GO_BP","GO:0070887","cellular response to chemical stimulus","3/16","237/1753",3,0.370291482546198,0.532581879472875,"C5;EPHX1;TP53"
"loss_down","GO_BP","GO:0001501","skeletal system development","1/16","50/1753",1,0.371875685521147,0.532581879472875,"TP53"
"loss_down","GO_BP","GO:0001932","regulation of protein phosphorylation","1/16","50/1753",1,0.371875685521147,0.532581879472875,"TNFRSF18"
"loss_down","GO_BP","GO:0010506","regulation of autophagy","1/16","50/1753",1,0.371875685521147,0.532581879472875,"TP53"
"loss_down","GO_BP","GO:0043603","amide metabolic process","1/16","50/1753",1,0.371875685521147,0.532581879472875,"TP53"
"loss_down","GO_BP","GO:0010639","negative regulation of organelle organization","1/16","51/1753",1,0.377777029638388,0.537666062929325,"TP53"
"loss_down","GO_BP","GO:0048667","cell morphogenesis involved in neuron differentiation","1/16","51/1753",1,0.377777029638388,0.537666062929325,"LIMK1"
"loss_down","GO_BP","GO:0072657","protein localization to membrane","1/16","51/1753",1,0.377777029638388,0.537666062929325,"TSPAN5"
"loss_down","GO_BP","GO:0009890","negative regulation of biosynthetic process","4/16","341/1753",4,0.379863278305157,0.539515960491383,"ZNF469;FASTK;TBRG4;TP53"
"loss_down","GO_BP","GO:0006260","DNA replication","1/16","52/1753",1,0.383626364259884,0.54373488818653,"TP53"
"loss_down","GO_BP","GO:0051246","regulation of protein metabolic process","3/16","244/1753",3,0.388912142052958,0.547265879766329,"TNFRSF18;TP53;TSPAN5"
"loss_down","GO_BP","GO:0001503","ossification","1/16","53/1753",1,0.389424117447328,0.547265879766329,"KREMEN1"
"loss_down","GO_BP","GO:0045785","positive regulation of cell adhesion","1/16","53/1753",1,0.389424117447328,0.547265879766329,"TNFRSF18"
"loss_down","GO_BP","GO:0090066","regulation of anatomical structure size","1/16","53/1753",1,0.389424117447328,0.547265879766329,"LIMK1"
"loss_down","GO_BP","GO:0071495","cellular response to endogenous stimulus","2/16","146/1753",2,0.390106436159963,0.547265879766329,"FGF3;TP53"
"loss_down","GO_BP","GO:0051130","positive regulation of cellular component organization","2/16","147/1753",2,0.39349199831943,0.54875933157177,"LIMK1;TP53"
"loss_down","GO_BP","GO:1902533","positive regulation of intracellular signal transduction","2/16","147/1753",2,0.39349199831943,0.54875933157177,"FGF3;TP53"
"loss_down","GO_BP","GO:0033036","macromolecule localization","4/16","347/1753",4,0.39361077051366,0.54875933157177,"PDIA4;AP5Z1;TP53;TSPAN5"
"loss_down","GO_BP","GO:0002683","negative regulation of immune system process","1/16","54/1753",1,0.395170713989,0.54875933157177,"C5"
"loss_down","GO_BP","GO:0042325","regulation of phosphorylation","1/16","54/1753",1,0.395170713989,0.54875933157177,"TNFRSF18"
"loss_down","GO_BP","GO:0031647","regulation of protein stability","1/16","55/1753",1,0.400866575422888,0.549566185182805,"TP53"
"loss_down","GO_BP","GO:0033044","regulation of chromosome organization","1/16","55/1753",1,0.400866575422888,0.549566185182805,"TP53"
"loss_down","GO_BP","GO:0045786","negative regulation of cell cycle","1/16","55/1753",1,0.400866575422888,0.549566185182805,"TP53"
"loss_down","GO_BP","GO:0097193","intrinsic apoptotic signaling pathway","1/16","55/1753",1,0.400866575422888,0.549566185182805,"TP53"
