"Gene_set","Database","Pathway_ID","Pathway","GeneRatio","BgRatio","Count","P_value","Adjusted_P_value_FDR","Genes"
"loss_up","GO_BP","GO:0045892","negative regulation of DNA-templated transcription","1/5","190/1753",1,0.436902496374503,0.529006265880479,"ETV6"
"loss_up","GO_BP","GO:1902679","negative regulation of RNA biosynthetic process","1/5","190/1753",1,0.436902496374503,0.529006265880479,"ETV6"
"loss_up","GO_BP","GO:0045595","regulation of cell differentiation","1/5","198/1753",1,0.4511845156419,0.543361997332181,"CORO1C"
"loss_up","GO_BP","GO:0045184","establishment of protein localization","1/5","204/1753",1,0.461704636683892,0.553057960519743,"CORO1C"
"loss_up","GO_BP","GO:0048585","negative regulation of response to stimulus","1/5","210/1753",1,0.472062809419885,0.562457815479012,"ELF1"
"loss_up","GO_BP","GO:0009605","response to external stimulus","1/5","217/1753",1,0.483945162958589,0.570545876330126,"CORO1C"
"loss_up","GO_BP","GO:0009888","tissue development","1/5","217/1753",1,0.483945162958589,0.570545876330126,"CORO1C"
"loss_up","GO_BP","GO:0051253","negative regulation of RNA metabolic process","1/5","220/1753",1,0.488971637034547,0.573453647621667,"ETV6"
"loss_up","GO_BP","GO:0006793","phosphorus metabolic process","1/5","224/1753",1,0.495612596722321,0.575218765107771,"CORO1C"
"loss_up","GO_BP","GO:0006796","phosphate-containing compound metabolic process","1/5","224/1753",1,0.495612596722321,0.575218765107771,"CORO1C"
"loss_up","GO_BP","GO:0051649","establishment of localization in cell","1/5","227/1753",1,0.500547860444669,0.577952168760855,"CORO1C"
"loss_up","GO_BP","GO:0008283","cell population proliferation","1/5","233/1753",1,0.510302492773896,0.586193632724886,"ETV6"
"loss_up","GO_BP","GO:0070887","cellular response to chemical stimulus","1/5","237/1753",1,0.516720463376818,0.59053767243065,"CORO1C"
"loss_up","GO_BP","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","1/5","239/1753",1,0.51990411472138,0.591160008617204,"ETV6"
"loss_up","GO_BP","GO:0051246","regulation of protein metabolic process","1/5","244/1753",1,0.527789887636075,0.597095630456974,"CORO1C"
"loss_up","GO_BP","GO:0006915","apoptotic process","1/5","262/1753",1,0.555325231976902,0.622579336142803,"ETV6"
"loss_up","GO_BP","GO:0007049","cell cycle","1/5","267/1753",1,0.56274126248603,0.622579336142803,"TSC22D2"
"loss_up","GO_BP","GO:0009653","anatomical structure morphogenesis","1/5","267/1753",1,0.56274126248603,0.622579336142803,"CORO1C"
"loss_up","GO_BP","GO:0008219","cell death","1/5","268/1753",1,0.564212523379415,0.622579336142803,"ETV6"
"loss_up","GO_BP","GO:0012501","programmed cell death","1/5","268/1753",1,0.564212523379415,0.622579336142803,"ETV6"
"loss_up","GO_BP","GO:0048584","positive regulation of response to stimulus","1/5","275/1753",1,0.574400833733298,0.627825894830826,"ELF1"
"loss_up","GO_BP","GO:0007166","cell surface receptor signaling pathway","1/5","280/1753",1,0.581560824256301,0.627825894830826,"ELF1"
"loss_up","GO_BP","GO:0036211","protein modification process","1/5","280/1753",1,0.581560824256301,0.627825894830826,"CORO1C"
"loss_up","GO_BP","GO:0050793","regulation of developmental process","1/5","281/1753",1,0.582981188057196,0.627825894830826,"CORO1C"
"loss_up","GO_BP","GO:0051641","cellular localization","1/5","281/1753",1,0.582981188057196,0.627825894830826,"CORO1C"
"loss_up","GO_BP","GO:0043412","macromolecule modification","1/5","309/1753",1,0.621212851832725,0.665797506270481,"CORO1C"
"loss_up","GO_BP","GO:0051128","regulation of cellular component organization","1/5","317/1753",1,0.631604193004873,0.673711139205198,"CORO1C"
"loss_up","GO_BP","GO:0048513","animal organ development","1/5","325/1753",1,0.64176621844884,0.68130631721583,"CORO1C"
"loss_up","GO_BP","GO:0010558","negative regulation of macromolecule biosynthetic process","1/5","335/1753",1,0.654152085169627,0.691179561688663,"ETV6"
"loss_up","GO_BP","GO:0009890","negative regulation of biosynthetic process","1/5","341/1753",1,0.661417545615092,0.695575259238406,"ETV6"
"loss_up","GO_BP","GO:0009966","regulation of signal transduction","1/5","364/1753",1,0.688146118105199,0.720302478764321,"ELF1"
"loss_up","GO_BP","GO:0042221","response to chemical","1/5","389/1753",1,0.715256155030755,0.745197110357624,"CORO1C"
"loss_up","GO_BP","GO:0022607","cellular component assembly","1/5","397/1753",1,0.723521022203582,0.746567746522342,"CORO1C"
"loss_up","GO_BP","GO:0010646","regulation of cell communication","1/5","399/1753",1,0.725556943226771,0.746567746522342,"ELF1"
"loss_up","GO_BP","GO:0023051","regulation of signaling","1/5","400/1753",1,0.726570396169065,0.746567746522342,"ELF1"
"loss_up","GO_BP","GO:0006810","transport","1/5","431/1753",1,0.756533962444533,0.773806427340527,"CORO1C"
"loss_up","GO_BP","GO:0044085","cellular component biogenesis","1/5","454/1753",1,0.777018636183241,0.791146247750209,"CORO1C"
"loss_up","GO_BP","GO:0051234","establishment of localization","1/5","464/1753",1,0.785483154803528,0.795619854278108,"CORO1C"
"loss_up","GO_BP","GO:0006996","organelle organization","1/5","469/1753",1,0.789617901619868,0.795619854278108,"CORO1C"
"loss_up","GO_BP","GO:0048583","regulation of response to stimulus","1/5","472/1753",1,0.792067979928653,0.795619854278108,"ELF1"
"loss_up","GO_BP","GO:0006950","response to stress","1/5","481/1753",1,0.799281576942837,0.799281576942837,"TSC22D2"
