normalized_gene_position_percent,Scramble,p53 KD
0.0,0.10304426297644487,0.043159613388009395
1.0101010101010102,0.0769776419202171,0.029135388659350895
2.0202020202020203,0.056803912379734596,0.01891228365934209
3.0303030303030303,0.04458493626139331,0.012407938622630465
4.040404040404041,0.035600166776878654,0.009200775756826172
5.050505050505051,0.03101026113048551,0.005784421079546183
6.0606060606060606,0.026659599679521535,0.0045277546801555145
7.070707070707071,0.022675331672827544,0.002291716950611342
8.080808080808081,0.020563969933794172,-0.00015142741281651726
9.090909090909092,0.019457921623566774,0.0004504060061687068
10.101010101010102,0.016761815288836295,-0.00028251518500373895
11.111111111111112,0.015695895850786196,-0.0008473697350566972
12.121212121212121,0.013299728407990177,-0.0010540527220021492
13.131313131313131,0.01234237722797375,-0.0024826541153163463
14.141414141414142,0.011925303626311098,-0.003017335437274977
15.151515151515152,0.009073622948057115,-0.0027120364414994907
16.161616161616163,0.007729134249525299,-0.0031934543709669725
17.171717171717173,0.00854501288192475,-0.004727714200379428
18.181818181818183,0.007879549501055707,-0.003506566051638344
19.191919191919194,0.008111567565684923,-0.0032360995773741807
20.202020202020204,0.007050076118608274,-0.003222579504287095
21.212121212121215,0.005354290430817808,-0.003758361797641507
22.222222222222225,0.005755355655613095,-0.003990295978697065
23.232323232323235,0.005161167575417502,-0.0032629693759503504
24.242424242424242,0.004012602138554603,-0.0032299235055507198
25.252525252525253,0.004006379545588266,-0.004701785010791147
26.262626262626263,0.003827654288728756,-0.004594764069115231
27.272727272727273,0.005097026762999062,-0.005020052626524273
28.282828282828284,0.004817000032963117,-0.004816360896961255
29.292929292929294,0.004482474023367125,-0.0047804136186980995
30.303030303030305,0.005203049337644301,-0.005718228664123243
31.313131313131315,0.004715719769748123,-0.005423607286688637
32.323232323232325,0.0038018366203543537,-0.003592926735989688
33.333333333333336,0.004481604554098319,-0.004486503214125017
34.343434343434346,0.0030646712509328497,-0.004432183662901197
35.35353535353536,0.0016760185636936658,-0.003984633374368203
36.36363636363637,0.0022510971905652564,-0.004296964901503922
37.37373737373738,0.002866616554973411,-0.004947471876146779
38.38383838383839,0.0009674495166777047,-0.004038864378439746
39.3939393939394,0.0032486159855965374,-0.004531389446696872
40.40404040404041,0.003666227447755237,-0.0033992141537443495
41.41414141414142,0.003299850903369217,-0.003170511744958225
42.42424242424243,0.003084291465604967,-0.003787037009675941
43.43434343434344,0.0021022621061400257,-0.003932312581437389
44.44444444444445,0.0018334164795117192,-0.004446302809228688
45.45454545454546,0.002356717027836891,-0.003465574847958536
46.46464646464647,0.0030797081186745233,-0.0039862002028410864
47.47474747474748,0.002059263869009795,-0.004214630122017602
48.484848484848484,0.0012504662753185637,-0.004678788695966609
49.494949494949495,0.002236558480759445,-0.0035507422140805987
50.505050505050505,0.0013114476765832064,-0.0039826436215006445
51.515151515151516,0.001384507070134612,-0.00360234436290912
52.525252525252526,-0.00011884175236432177,-0.0049933671689275805
53.535353535353536,0.0006477892225340764,-0.003530688943046026
54.54545454545455,0.0011007927609755703,-0.004472068311082347
55.55555555555556,0.0016754937218393423,-0.003223074396192881
56.56565656565657,0.0018070651885611262,-0.0037427989546973415
57.57575757575758,0.00019355778224649058,-0.004122614919104066
58.58585858585859,0.0007391059688570455,-0.003759862616573571
59.5959595959596,0.0003745465247622428,-0.0027219509495083932
60.60606060606061,9.574686194078437e-05,-0.0029398711755135084
61.61616161616162,0.0009237845247627842,-0.0024658749915894103
62.62626262626263,0.0011121195940993818,-0.004019946840155692
63.63636363636364,0.0008805496247387982,-0.00434399367714719
64.64646464646465,0.00039677383294358634,-0.0031760460670439013
65.65656565656566,0.001980678867643829,-0.002649242999358538
66.66666666666667,0.0009382328455600514,-0.0029899534193848247
67.67676767676768,0.0009905542090280833,-0.004242922063314935
68.68686868686869,0.0013882807412040337,-0.003143512577457751
69.6969696969697,0.0015016192225472034,-0.003226191475891217
70.70707070707071,0.0019712653252455287,-0.003206494426615596
71.71717171717172,0.001276132320568873,-0.0027537828860202153
72.72727272727273,0.00013325085425578597,-0.0031550037741898854
73.73737373737374,0.0011135101004740642,-0.00417450675947177
74.74747474747475,0.0012769751359453666,-0.0034430319690135825
75.75757575757576,0.0012062467327814956,-0.003132530821074853
76.76767676767678,0.002346385758712957,-0.0032152111976504706
77.77777777777779,0.002228659073622148,-0.002940061075212518
78.7878787878788,0.0029980310913314363,-0.0035682445908221637
79.7979797979798,0.0031200079923918095,-0.0033026354542001913
80.80808080808082,0.003552584233248386,-0.0034612493592740784
81.81818181818183,0.0024448424415347216,-0.0034273979710209195
82.82828282828284,0.0035225581125350822,-0.004169187236691196
83.83838383838385,0.003628665705158275,-0.0037895326627521634
84.84848484848486,0.0028003961118760875,-0.0032607691203987385
85.85858585858587,0.0033240886300213808,-0.0029044670567094605
86.86868686868688,0.004081393498174838,-0.0030933140444123824
87.87878787878789,0.004075691447919476,-0.002974713158037396
88.8888888888889,0.0035275981672898303,-0.004039605588458811
89.89898989898991,0.003908032034283936,-0.004412459869237361
90.90909090909092,0.0025029882595215655,-0.004424620277587406
91.91919191919193,0.0016068987085598675,-0.004741665047166726
92.92929292929294,0.0026151967051243085,-0.00512301745406153
93.93939393939395,0.0021413339980234447,-0.0037898533971851547
94.94949494949496,0.003254452557310646,-0.002492037026232643
95.95959595959597,0.002856927018747719,-0.004412724636343986
96.96969696969697,0.0028522157643806638,-0.004074678353370865
97.97979797979798,0.0026110629188610766,-0.004177251119889975
98.98989898989899,0.0006897821729185246,-0.0052101451393001446
100.0,-0.0008774670653385072,-0.006146994111486525
