normalized_gene_position_percent,Scramble,YEATS2 KD
0.0,0.14774119121977877,0.14628988352431083
1.0101010101010102,0.11725303258809122,0.11573576864753277
2.0202020202020203,0.09538250592907803,0.0946234033333959
3.0303030303030303,0.08172111242957648,0.08170014552349847
4.040404040404041,0.0727205824222161,0.0735569843516398
5.050505050505051,0.06448904973394863,0.06701017985776818
6.0606060606060606,0.05973341863548194,0.061337292062493325
7.070707070707071,0.05575329255589483,0.056152753623885915
8.080808080808081,0.05151980644499396,0.05398506559930104
9.090909090909092,0.04983822553728801,0.050558416506962314
10.101010101010102,0.048810164842639475,0.04862052652549863
11.111111111111112,0.04670226455921595,0.047922662032888454
12.121212121212121,0.04607340121031772,0.0467330385293498
13.131313131313131,0.044428911846542386,0.045122409358408624
14.141414141414142,0.04275149423005604,0.044777547385234116
15.151515151515152,0.04183987017246431,0.04236112405675893
16.161616161616163,0.041285113901347356,0.04126820293010247
17.171717171717173,0.040467328788705556,0.040475354949728995
18.181818181818183,0.04026909939911286,0.040853958199006724
19.191919191919194,0.03959411504446221,0.03988098312867785
20.202020202020204,0.03879282469945809,0.03832704900230037
21.212121212121215,0.03772930724327078,0.036855786454163514
22.222222222222225,0.03770765309898178,0.03708360848487798
23.232323232323235,0.038182237065347235,0.03700356885791347
24.242424242424242,0.03805378883109082,0.037091014042244505
25.252525252525253,0.03767279371795006,0.03682849722425894
26.262626262626263,0.03689029940310856,0.03643821300949492
27.272727272727273,0.03704175205434977,0.037194788387600916
28.282828282828284,0.036584118970273846,0.03545168743740771
29.292929292929294,0.03636538619754751,0.03502143807683716
30.303030303030305,0.03524002353860389,0.03464230996395865
31.313131313131315,0.03509759160564525,0.033833429256101326
32.323232323232325,0.03638059569738092,0.03457584085459401
33.333333333333336,0.035815990836784155,0.03520454217773665
34.343434343434346,0.036044115488633344,0.03448930906078701
35.35353535353536,0.035137447427115075,0.03356265859249931
36.36363636363637,0.03524786298950066,0.034264114603311836
37.37373737373738,0.03466375233850057,0.03401816796025447
38.38383838383839,0.034438936481366825,0.03386204686860396
39.3939393939394,0.03506308205559923,0.03409079994751302
40.40404040404041,0.03399651027858782,0.03324500372825743
41.41414141414142,0.03312323331164546,0.03264099312499968
42.42424242424243,0.032736288679575905,0.03275261501449547
43.43434343434344,0.034272069250296744,0.03240416708179922
44.44444444444445,0.03379188985990881,0.03176782783304606
45.45454545454546,0.033492357183789116,0.03178049421980377
46.46464646464647,0.03432827906105588,0.03219587267396918
47.47474747474748,0.03286298181876856,0.03187922554251102
48.484848484848484,0.03240928460189491,0.031194707571660825
49.494949494949495,0.03288019283282272,0.03138387363430506
50.505050505050505,0.03355090230245522,0.0330040148922735
51.515151515151516,0.03385264278647327,0.03180838102930351
52.525252525252526,0.03366338487579848,0.03299901658958285
53.535353535353536,0.032706164240835674,0.032791147401484304
54.54545454545455,0.03435617748263998,0.03259422412658929
55.55555555555556,0.0341282879765774,0.03344556192135992
56.56565656565657,0.034198710928894795,0.03304610366492754
57.57575757575758,0.03378593356968612,0.03297714374635488
58.58585858585859,0.033604837447220086,0.032534759928689705
59.5959595959596,0.03388955479260676,0.0319164934336604
60.60606060606061,0.03405918347496382,0.03307739711620869
61.61616161616162,0.03451222869573705,0.0322572445534201
62.62626262626263,0.03409066569098394,0.032339256791660706
63.63636363636364,0.03450804266323003,0.03205622092549153
64.64646464646465,0.033870118173142116,0.03237134420108721
65.65656565656566,0.0334620908323519,0.03271880475616782
66.66666666666667,0.03382381875625544,0.032790195334550354
67.67676767676768,0.03336543098633933,0.03245977795747305
68.68686868686869,0.03511532632689255,0.03235331982848213
69.6969696969697,0.03430996692147711,0.033202846782405634
70.70707070707071,0.03508826812132475,0.033354447342798896
71.71717171717172,0.035315414756131994,0.03335866393518725
72.72727272727273,0.03562142684727453,0.03337405967722266
73.73737373737374,0.03611965651834168,0.032708221586936606
74.74747474747475,0.03509413061048313,0.032206476226874836
75.75757575757576,0.03512604023327756,0.032750922826849695
76.76767676767678,0.03595009959976758,0.03291922507136843
77.77777777777779,0.03552793809059858,0.03307386274743867
78.7878787878788,0.03533068263744103,0.03322174378284922
79.7979797979798,0.03614040521690844,0.032988891762053905
80.80808080808082,0.03623826351833608,0.033077086400692686
81.81818181818183,0.035282973231708745,0.03330206010677435
82.82828282828284,0.03669175125989743,0.0336714796070269
83.83838383838385,0.037067938399856795,0.03375913089059579
84.84848484848486,0.03593457098208781,0.033392798187164834
85.85858585858587,0.03577320401218193,0.033168074959331634
86.86868686868688,0.035828192267691426,0.03440535335324247
87.87878787878789,0.03697713442788633,0.03433909080620074
88.8888888888889,0.03718157053817884,0.034396789851940855
89.89898989898991,0.03689037236479903,0.03444684729157325
90.90909090909092,0.036358335703880945,0.03401319798445007
91.91919191919193,0.03725113051958639,0.034434522413971436
92.92929292929294,0.03713384271843451,0.03488364502919886
93.93939393939395,0.03741705825427239,0.035239119365696306
94.94949494949496,0.03646454408948784,0.03441451936834517
95.95959595959597,0.03649960329756728,0.03506446588474126
96.96969696969697,0.03631922837645598,0.03436216265196032
97.97979797979798,0.0345698426037525,0.033528029122997495
98.98989898989899,0.03297190600749452,0.032406429442047247
100.0,0.027853762156288365,0.027422228901809727
